"FileName","Extension","SizeKB","UsedOnAnyGrinsHtmlPage","ProposedCharacter","ProposedPageFile","ProposedSection","PageAlreadyExists","ProposedAction","ReviewNotes","FullPath"
"Bat Grin side B&W.jpg",".jpg","185.2","True","Bat Grin","bat-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin side B&W.jpg"
"Bat Grin side COLOR.jpg",".jpg","210.5","True","Bat Grin","bat-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin side COLOR.jpg"
"Bat Grin side ORIGINAL.jpg",".jpg","219","True","Bat Grin","bat-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin side ORIGINAL.jpg"
"Bat Grin version 2 front B&W.jpg",".jpg","169.7","True","Bat Grin version 2","bat-grin-version-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin version 2 front B&W.jpg"
"Bat Grin version 2 front COLOR.jpg",".jpg","178.5","True","Bat Grin version 2","bat-grin-version-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin version 2 front COLOR.jpg"
"Bat Grin version 2 front ORIGINAL.jpg",".jpg","149.3","True","Bat Grin version 2","bat-grin-version-2.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin version 2 front ORIGINAL.jpg"
"Bat Grin version 2 side B&W.jpg",".jpg","169.1","True","Bat Grin version 2","bat-grin-version-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin version 2 side B&W.jpg"
"Bat Grin version 2 side COLOR.jpg",".jpg","186.7","True","Bat Grin version 2","bat-grin-version-2.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin version 2 side COLOR.jpg"
"Bat Grin version 2 side ORIGINAL.jpg",".jpg","176.1","True","Bat Grin version 2","bat-grin-version-2.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bat Grin version 2 side ORIGINAL.jpg"
"Batman Grin and Robin 2 ORIGINAL.jpg",".jpg","543.7","True","Batman Grin and Robin 2","batman-grin-and-robin-2.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin and Robin 2 ORIGINAL.jpg"
"Batman Grin B&W.jpg",".jpg","243","True","Batman Grin","batman-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin B&W.jpg"
"Batman Grin COLOR.jpg",".jpg","243.8","True","Batman Grin","batman-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin COLOR.jpg"
"Batman Grin Icon .jpg",".jpg","427.8","False","Batman Grin Icon","batman-grin-icon.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin Icon .jpg"
"Batman Grin Icon B&W.jpg",".jpg","195.4","True","Batman Grin Icon","batman-grin-icon.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin Icon B&W.jpg"
"Batman Grin Icon COLOR.jpg",".jpg","158.4","True","Batman Grin Icon","batman-grin-icon.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin Icon COLOR.jpg"
"Batman Grin ORIGINAL 2.jpg",".jpg","304.3","True","Batman Grin","batman-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin ORIGINAL 2.jpg"
"Batman Grin ORIGINAL COLOR.jpg",".jpg","203.1","True","Batman Grin","batman-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin ORIGINAL COLOR.jpg"
"Batman Grin ORIGINAL.jpg",".jpg","315.3","False","Batman Grin","batman-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin ORIGINAL.jpg"
"Batman Grin side B&W.jpg",".jpg","174","True","Batman Grin","batman-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin side B&W.jpg"
"Batman Grin side COLOR.jpg",".jpg","186.3","True","Batman Grin","batman-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin side COLOR.jpg"
"Batman Grin side ORIGINAL.jpg",".jpg","154","True","Batman Grin","batman-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin side ORIGINAL.jpg"
"Batman Grin three quarters COLOR 1.png",".png","209.6","True","Batman Grin","batman-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin three quarters COLOR 1.png"
"Batman Grin three quarters COLOR 2.png",".png","201.7","True","Batman Grin","batman-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin three quarters COLOR 2.png"
"Batman Grin three quarters COLOR 3.png",".png","178.6","True","Batman Grin","batman-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin three quarters COLOR 3.png"
"Batman Grin three quarters COLOR 4.png",".png","183.5","True","Batman Grin","batman-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Batman Grin three quarters COLOR 4.png"
"Battle Cat Grin B&W.jpg",".jpg","330.4","True","Battle Cat Grin","battle-cat-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Cat Grin B&W.jpg"
"Battle Cat Grin COLOR.jpg",".jpg","350.1","True","Battle Cat Grin","battle-cat-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Cat Grin COLOR.jpg"
"Battle Cat Grin Crouching B&W.jpg",".jpg","430.7","True","Battle Cat Grin Crouching","battle-cat-grin-crouching.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Cat Grin Crouching B&W.jpg"
"Battle Cat Grin Crouching COLOR.jpg",".jpg","499.9","True","Battle Cat Grin Crouching","battle-cat-grin-crouching.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Cat Grin Crouching COLOR.jpg"
"Battle Cat Grin Crouching ORIGINAL.jpg",".jpg","524.1","True","Battle Cat Grin Crouching","battle-cat-grin-crouching.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Cat Grin Crouching ORIGINAL.jpg"
"Battle Cat Grin ORIGINAL.jpg",".jpg","324.2","True","Battle Cat Grin","battle-cat-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Cat Grin ORIGINAL.jpg"
"Battle Skull Grin B&W.jpg",".jpg","335.2","True","Battle Skull Grin","battle-skull-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Skull Grin B&W.jpg"
"Battle Skull Grin COLOR 1.jpg",".jpg","384.2","True","Battle Skull Grin","battle-skull-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Skull Grin COLOR 1.jpg"
"Battle Skull Grin COLOR 2.jpg",".jpg","344.6","True","Battle Skull Grin","battle-skull-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Skull Grin COLOR 2.jpg"
"Battle Skull Grin ORIGINAL.jpg",".jpg","203.2","True","Battle Skull Grin","battle-skull-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Battle Skull Grin ORIGINAL.jpg"
"Bear Grin Forked Tongue B&W.jpg",".jpg","338.6","True","Bear Grin Forked Tongue","bear-grin-forked-tongue.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bear Grin Forked Tongue B&W.jpg"
"Bear Grin Forked Tongue COLOR 1.jpg",".jpg","348.2","True","Bear Grin Forked Tongue","bear-grin-forked-tongue.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bear Grin Forked Tongue COLOR 1.jpg"
"Bear Grin Forked Tongue COLOR 2.jpg",".jpg","283.6","True","Bear Grin Forked Tongue","bear-grin-forked-tongue.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bear Grin Forked Tongue COLOR 2.jpg"
"Bear Grin Forked Tongue ORIGINAL COLOR.jpg",".jpg","343.1","True","Bear Grin Forked Tongue","bear-grin-forked-tongue.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bear Grin Forked Tongue ORIGINAL COLOR.jpg"
"Bear Grin Forked Tongue ORIGINAL.jpg",".jpg","320.8","True","Bear Grin Forked Tongue","bear-grin-forked-tongue.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bear Grin Forked Tongue ORIGINAL.jpg"
"Bearbrick Skull B&W.jpg",".jpg","279.1","True","Bearbrick Skull","bearbrick-skull.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bearbrick Skull B&W.jpg"
"Bearbrick Skull COLOR.jpg",".jpg","285.6","True","Bearbrick Skull","bearbrick-skull.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bearbrick Skull COLOR.jpg"
"Bearbrick Skull ORIGINAL.jpg",".jpg","229.1","True","Bearbrick Skull","bearbrick-skull.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bearbrick Skull ORIGINAL.jpg"
"Beast Man Grin B&W.jpg",".jpg","366","True","Beast Man Grin","beast-man-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Beast Man Grin B&W.jpg"
"Beast Man Grin COLOR.jpg",".jpg","368","True","Beast Man Grin","beast-man-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Beast Man Grin COLOR.jpg"
"Beast Man Grin ORIGINAL.jpg",".jpg","213.7","True","Beast Man Grin","beast-man-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Beast Man Grin ORIGINAL.jpg"
"Bert Grin B&W.jpg",".jpg","356.1","True","Bert Grin","bert-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bert Grin B&W.jpg"
"Bert Grin COLOR.jpg",".jpg","476.9","True","Bert Grin","bert-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bert Grin COLOR.jpg"
"Bert Grin ORIGINAL COLOR.jpg",".jpg","368.5","True","Bert Grin","bert-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bert Grin ORIGINAL COLOR.jpg"
"Bert Grin ORIGINAL.jpg",".jpg","320","True","Bert Grin","bert-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Bert Grin ORIGINAL.jpg"
"Big Boy Grin B&W.jpg",".jpg","245.5","True","Big Boy Grin","big-boy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Big Boy Grin B&W.jpg"
"Big Boy Grin COLOR.jpg",".jpg","261.2","True","Big Boy Grin","big-boy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Big Boy Grin COLOR.jpg"
"Big Boy Grin ORIGINAL COLOR.jpg",".jpg","264","False","Big Boy Grin","big-boy-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Big Boy Grin ORIGINAL COLOR.jpg"
"Big Boy Grin ORIGINAL.jpg",".jpg","248.7","True","Big Boy Grin","big-boy-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Big Boy Grin ORIGINAL.jpg"
